web-scraper-order,web-scraper-start-url,iframes
"1739485134-1378,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/114100/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234006&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485137-1379,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/114515/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234005&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485139-1380,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/113239/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234004&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485142-1381,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/115413/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234003&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485144-1382,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/114935/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234002&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485146-1383,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3433/assignatures/115412/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1523&assignatura=15234001&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485149-1384,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114514/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224222&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485151-1385,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114095/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224218&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485154-1386,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/116908/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224225&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485156-1387,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113237/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224215&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485159-1388,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114930/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224216&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485161-1389,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114099/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224219&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485163-1390,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113236/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224205&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485166-1391,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115409/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224206&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485168-1392,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115410/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224224&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485171-1393,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114098/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224217&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485173-1394,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114511/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224401&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485176-1395,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114932/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224301&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485178-1396,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113032/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224107&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485181-1397,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114931/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224110&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485183-1398,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115364/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224120&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485185-1399,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113234/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224113&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485188-1400,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114097/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224115&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485190-1401,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115710/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224116&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485193-1402,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113031/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224102&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485195-1403,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114512/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224112&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485200-1404,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113235/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224114&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485204-1405,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115712/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224119&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485206-1406,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114929/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224118&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485209-1407,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/116643/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224106&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485211-1408,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115365/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224109&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485214-1409,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115709/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224010&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485216-1410,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115408/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224117&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485219-1411,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114510/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224111&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485221-1412,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115407/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224108&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485223-1413,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115406/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224105&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485226-1414,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114928/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224007&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485228-1415,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115366/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224009&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485231-1416,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114509/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224104&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485233-1417,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114508/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224005&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485236-1418,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115708/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224003&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485238-1419,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113033/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224103&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485240-1420,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115363/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224001&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485243-1421,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/115711/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224006&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485245-1422,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/114096/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224004&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485248-1423,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/113233/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224008&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485250-1424,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/116645/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224101&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485252-1425,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3516/assignatures/116644/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1522&assignatura=15224002&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485262-1428,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116935/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964101&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485264-1429,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116739/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964001&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485270-1431,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116888/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964008&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485273-1432,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116936/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964011&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485282-1435,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116887/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964007&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485285-1436,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116886/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964004&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485291-1438,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3542/assignatures/116934/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1696&assignatura=16964002&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485293-1439,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114352/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914213&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485296-1440,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114353/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914215&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485299-1441,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113113/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914211&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485301-1442,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113096/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914208&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485304-1443,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113098/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914214&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485307-1444,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/116025/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914209&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485309-1445,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113097/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914210&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485312-1446,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113502/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914212&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485314-1447,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113099/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914216&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485317-1448,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113500/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914401&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485320-1449,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/116024/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914302&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485322-1450,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113100/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914301&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485325-1451,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115633/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914140&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485328-1452,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114825/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914139&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485330-1453,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114307/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914138&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485333-1454,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115632/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914137&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485336-1455,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115628/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914136&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485338-1456,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113095/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914135&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485341-1457,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/116023/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914132&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485344-1458,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115166/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914134&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485346-1459,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113094/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914133&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485349-1460,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113116/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914131&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485352-1461,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115171/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914130&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485354-1462,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113504/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914129&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485357-1463,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115631/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914128&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485360-1464,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114351/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914126&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485362-1465,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113104/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914125&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485365-1466,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113112/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914124&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485367-1467,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113105/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914127&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485370-1468,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115170/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914121&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485373-1469,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113093/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914123&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485376-1470,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115635/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914122&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485378-1471,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115176/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914120&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485381-1472,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113111/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914119&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485384-1473,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114827/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914118&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485386-1474,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115175/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914115&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485389-1475,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115167/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914020&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485392-1476,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114349/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914114&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485394-1477,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/114350/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914117&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485397-1478,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/115169/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914116&any_academic=2024_25&idioma=cat&modalitat=p"""
"1739485400-1479,""https://guiadocent.urv.cat/guido/public/centres/497/ensenyaments/3519/assignatures/113503/guia_docent_docnet"",""https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=15&ensenyament=1691&assignatura=16914113&any_academic=2024_25&idioma=cat&modalitat=p"""
