web-scraper-order,web-scraper-start-url,iframes
"1739379597-251","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115435/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204101&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379599-252","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115438/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204117&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379602-253","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116303/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204012&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379604-254","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116691/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204011&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379607-255","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115006/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204013&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379609-256","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115817/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204010&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379612-257","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115011/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204008&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379614-258","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116297/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204004&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379617-259","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116302/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204006&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379619-260","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116299/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204009&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379622-261","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/113315/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204001&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379624-262","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/115007/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204007&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379627-263","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3459/assignatures/116681/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1320&assignatura=13204005&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379629-264","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114215/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224301&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379632-265","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114640/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224401&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379634-266","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115872/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224213&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379637-267","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115870/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224223&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379639-268","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/117502/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224206&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379642-269","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116164/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224214&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379644-270","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114638/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224215&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379647-271","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113805/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224208&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379650-272","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115090/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224222&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379652-273","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113806/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224219&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379654-274","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115097/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224241&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379657-275","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/112545/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224211&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379660-276","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115871/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224224&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379662-277","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/117513/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224205&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379664-278","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113815/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224242&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379667-279","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114213/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224209&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379670-280","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114639/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224216&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379672-281","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114214/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224218&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379674-282","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113808/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224220&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379677-283","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115091/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224119&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379679-284","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116165/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224221&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379682-285","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115089/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224204&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379685-286","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113807/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224217&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379688-287","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115444/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224112&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379690-288","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115443/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224108&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379693-289","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/112547/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224107&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379695-290","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115094/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224118&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379698-291","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114217/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224111&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379700-292","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113811/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224120&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379703-293","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113812/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224126&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379705-294","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/112548/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224124&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379708-295","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115093/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224104&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379710-296","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115873/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224122&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379713-297","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116167/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224125&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379715-298","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115095/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224121&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379718-299","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114218/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224123&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379720-300","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113814/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224105&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379723-301","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116170/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224109&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379725-302","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115096/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224114&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379728-303","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114641/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224110&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379730-304","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114219/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224106&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379733-305","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116169/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224102&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379735-306","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/112549/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224113&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379738-307","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115446/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224101&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379740-308","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115875/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224117&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379743-309","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115092/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224012&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379745-310","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113810/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224011&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379748-311","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114637/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224013&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379750-312","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115874/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224010&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379753-313","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/115445/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224008&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379755-314","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116166/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224004&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379758-315","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/112546/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224006&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379760-316","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113809/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224009&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379763-317","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/114216/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224001&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379765-318","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/116168/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224007&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379768-319","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3436/assignatures/113813/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1322&assignatura=13224005&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379771-320","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115537/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904216&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379773-321","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113002/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904223&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379777-322","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/116428/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904202&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379780-323","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115141/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904247&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379783-324","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114733/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904249&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379785-325","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115538/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904210&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379788-326","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115184/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904201&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379790-327","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115185/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904205&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379793-328","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/116429/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904203&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379795-329","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113887/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904204&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379798-330","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113880/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904224&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379800-331","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113190/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904232&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379803-332","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113879/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904213&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379806-333","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115543/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904245&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379808-334","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115143/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904214&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379811-335","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114734/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904211&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379813-336","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114740/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904206&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379816-337","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113882/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904215&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379820-338","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113881/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904212&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379822-339","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115145/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904229&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379825-340","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114739/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904230&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379827-341","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115142/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904207&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379830-342","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114735/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904227&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379833-343","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115539/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904228&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379835-344","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/114736/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904231&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379838-345","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115144/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904218&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379840-346","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115181/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904235&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379843-347","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113885/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904302&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379845-348","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/115544/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904301&any_academic=2024_25&idioma=eng&modalitat=p"
"1739379848-349","https://guiadocent.urv.cat/guido/public/centres/495/ensenyaments/3410/assignatures/113886/guia_docent_docnet","https://guiadocent.urv.cat/docnet/guia_docent/assignatures/print/?centre=13&ensenyament=1390&assignatura=13904401&any_academic=2024_25&idioma=eng&modalitat=p"
